step,smoothed_critic_loss,smoothed_actor_loss
69800,69.55290166930396,-42.982115339524675
69900,64.74131460945205,-42.98002503650023
70000,72.19294838622065,-42.85916526718895
70100,74.21795407852323,-42.9361465378563
70200,71.58111276957068,-42.98859949395208
70300,65.78429357132109,-43.09525427487817
70400,70.70434797872412,-42.99803667729444
70500,68.64676327988653,-42.92307927348826
70600,65.19010343646059,-42.95647819443504
70700,67.67981507518503,-42.82076633566677
70800,67.49220832739726,-42.76448897560044
70900,67.29858476572697,-42.67896742867951
71000,68.13141552528532,-42.67376829846071
71100,66.39308613361699,-42.71375138688796
71200,70.7117524949631,-42.7305163770619
71300,76.41532554720888,-42.58865186483553
71400,67.42481933962,-42.68576650336237
71500,67.63748620996381,-42.5992797247254
71600,64.40247678992772,-42.69024397595094
71700,65.91463836820999,-42.642576765305925
71800,68.19076778156922,-42.64074654154258
71900,66.36119450200903,-42.67864419918249
72000,64.93183746196256,-42.64947494657913
72100,67.8015215774574,-42.6272880252045
72200,70.06666860013905,-42.55049994440362
72300,70.40193276830239,-42.57402446482441
72400,68.77810598836086,-42.56619783911375
72500,61.685516664297275,-42.65316738468586
72600,67.24272381905281,-42.59137299037216
72700,71.97115565998719,-42.53330921890712
72800,69.9417825358929,-42.578918041569175
72900,65.3818237498255,-42.61299446785804
73000,68.38179302687692,-42.57483325618328
73100,69.56353834596011,-42.46859503264474
73200,69.91949677703404,-42.46785279075698
73300,77.07623554220294,-42.40811028811011
73400,66.03299154385482,-42.47182321076346
73500,71.17029783985403,-42.4026718895034
73600,69.23810568422374,-42.43956031421624
73700,65.2166224470233,-42.590678715469814
73800,69.45512216398032,-42.493996610735906
73900,73.59598057576926,-42.44993425123762
74000,71.05484173321489,-42.48007957534035
74100,62.29349030126439,-42.535566537687096
74200,63.92909186901432,-42.6339945651517
74300,68.18086994756567,-42.57228367871577
74400,59.113789204323645,-42.70606745351659
74500,69.13885597663351,-42.50634769401928
74600,67.52459400715215,-42.664904150632346
74700,63.21181363398486,-42.718318183823385
74800,60.457432919209545,-42.74793889262889
74900,61.99441206337202,-42.77256831556264
75000,72.80068940927487,-42.79291470216052
