step,critic_loss
18894,151.79705810546875
18895,120.90955352783203
18896,116.61935424804688
18897,66.25436401367188
18898,45.01276397705078
18899,105.16028594970703
18900,72.03427124023438
18901,178.42222595214844
18902,139.40130615234375
18903,149.56027221679688
18904,6.561581611633301
18905,74.24756622314453
18906,36.68864440917969
18907,117.99017333984375
18908,111.07621765136719
18909,152.99093627929688
18910,112.19625854492188
18911,114.43118286132812
18912,66.55363464355469
18913,80.21926879882812
18914,77.63018035888672
18915,62.79014587402344
18916,114.04682922363281
18917,111.50563049316406
18918,74.45842742919922
18919,141.81143188476562
18920,79.87398529052734
18921,77.7369384765625
18922,6.14400053024292
18923,44.549232482910156
18924,217.98202514648438
18925,73.74517822265625
18926,145.992919921875
18927,154.47080993652344
18928,166.5352783203125
18929,92.77691650390625
18930,76.29420471191406
18931,106.20901489257812
18932,182.4664306640625
18933,39.074066162109375
18934,149.27798461914062
18935,170.1573944091797
18936,79.14087677001953
18937,208.23692321777344
18938,74.81914520263672
18939,99.53086853027344
18940,186.30685424804688
18941,118.17085266113281
18942,76.76622009277344
18943,112.0896987915039
18944,80.36686706542969
18945,219.55210876464844
18946,116.99424743652344
18947,76.86181640625
18948,114.96884155273438
18949,44.058349609375
18950,79.15763854980469
18951,37.15728759765625
18952,158.59890747070312
18953,103.38428497314453
18954,251.68309020996094
18955,82.37598419189453
18956,4.853016376495361
18957,83.88728332519531
18958,75.46574401855469
18959,182.18475341796875
18960,28.45533561706543
18961,101.1501235961914
18962,139.86447143554688
18963,46.382755279541016
18964,74.0008316040039
18965,75.51034545898438
18966,111.4580078125
18967,41.0273323059082
18968,105.06758117675781
18969,190.80616760253906
18970,69.85331726074219
18971,152.32679748535156
18972,179.3660430908203
18973,75.40447998046875
18974,179.21685791015625
18975,145.19766235351562
18976,79.48033142089844
18977,144.27352905273438
18978,140.0253448486328
18979,43.19823455810547
18980,174.23623657226562
18981,99.23552703857422
18982,112.27913665771484
18983,179.6165008544922
18984,178.81214904785156
18985,38.64305114746094
18986,119.03060150146484
18987,41.61520004272461
18988,78.8507080078125
18989,117.18115997314453
18990,8.94062614440918
18991,39.262351989746094
18992,45.429664611816406
18993,152.1371612548828
18994,35.75751495361328
18995,153.0727081298828
18996,111.83527374267578
18997,251.5142822265625
18998,3.7981173992156982
18999,83.40792846679688
19000,78.46527099609375
19001,68.24394989013672
19002,157.154296875
19003,122.41127014160156
19004,120.76341247558594
19005,186.19650268554688
19006,99.04703521728516
19007,115.36566162109375
19008,77.89549255371094
19009,190.19122314453125
19010,45.53449249267578
19011,38.251708984375
19012,46.622718811035156
19013,147.40139770507812
19014,41.187599182128906
19015,163.7049560546875
19016,137.37786865234375
19017,5.184572219848633
19018,75.13933563232422
19019,189.57418823242188
19020,7.370116233825684
19021,5.289595603942871
19022,80.04476928710938
19023,112.29209899902344
19024,80.91275787353516
19025,96.79196166992188
19026,5.512690544128418
19027,116.14933776855469
19028,140.80975341796875
19029,37.68354415893555
19030,72.91598510742188
19031,110.39187622070312
19032,122.39384460449219
19033,234.96829223632812
19034,38.529541015625
19035,111.02511596679688
19036,31.44095230102539
19037,107.48792266845703
19038,36.45749282836914
19039,72.42166137695312
19040,41.169349670410156
19041,107.45793151855469
19042,71.4190673828125
19043,69.83602905273438
19044,36.979583740234375
19045,44.496978759765625
19046,42.45998764038086
19047,165.18621826171875
19048,39.92561340332031
19049,111.3660659790039
19050,190.5181121826172
19051,211.40139770507812
19052,109.03387451171875
19053,44.14747619628906
19054,157.00331115722656
19055,106.3455810546875
19056,72.43901062011719
19057,62.31943893432617
19058,179.89175415039062
19059,75.6681137084961
19060,74.95767211914062
19061,9.839517593383789
19062,43.5109977722168
19063,80.77928161621094
19064,77.69467163085938
19065,85.87908935546875
19066,98.15705871582031
19067,4.342745780944824
19068,43.85102081298828
19069,81.07302856445312
19070,75.38821411132812
19071,72.65418243408203
19072,113.650634765625
19073,114.94972229003906
19074,118.40267181396484
19075,68.05259704589844
19076,41.19371032714844
19077,74.15589904785156
19078,180.551025390625
19079,114.59646606445312
19080,108.80387878417969
19081,143.12109375
19082,113.02871704101562
19083,43.79688262939453
19084,83.42210388183594
19085,79.57627868652344
19086,99.57681274414062
19087,258.4866943359375
19088,229.17044067382812
19089,6.799293041229248
19090,116.05758666992188
19091,80.23454284667969
19092,28.47998809814453
19093,6.796602249145508
19094,7.230021953582764
19095,180.5923309326172
19096,115.89027404785156
19097,106.68769836425781
19098,37.11338806152344
19099,78.89012145996094
19100,46.031349182128906
19101,140.93502807617188
19102,182.42523193359375
19103,96.36553955078125
19104,6.097041130065918
19105,44.505531311035156
19106,41.73815155029297
19107,120.64064025878906
19108,109.93304443359375
19109,39.93287658691406
19110,77.67716979980469
19111,76.82367706298828
19112,182.63429260253906
19113,74.96624755859375
19114,79.18250274658203
19115,78.0218276977539
19116,153.14276123046875
19117,117.96327209472656
19118,38.378822326660156
19119,68.71853637695312
19120,68.65115356445312
19121,110.34810638427734
19122,109.88223266601562
19123,119.90321350097656
19124,43.14673614501953
19125,32.49116516113281
19126,39.909156799316406
19127,153.6813507080078
19128,40.61473846435547
19129,44.477867126464844
19130,28.196571350097656
19131,226.27008056640625
19132,182.9593048095703
19133,78.32743072509766
19134,77.65255737304688
19135,70.22026062011719
19136,111.59161376953125
19137,78.8969497680664
19138,67.5456771850586
19139,74.55723571777344
19140,145.4059295654297
19141,39.384857177734375
19142,117.34187316894531
19143,108.22409057617188
19144,173.63406372070312
19145,77.50604248046875
19146,74.78629302978516
19147,75.91033172607422
19148,34.875160217285156
19149,78.35184478759766
19150,106.17462158203125
19151,227.0704345703125
19152,40.9178581237793
19153,138.2205810546875
19154,28.053974151611328
19155,110.20208740234375
19156,42.57021713256836
19157,111.68519592285156
19158,155.5138397216797
19159,39.60348129272461
19160,73.54557037353516
19161,152.18150329589844
19162,180.27490234375
19163,5.836430549621582
19164,42.26526641845703
19165,6.602766990661621
19166,121.94651794433594
19167,214.79205322265625
19168,78.35722351074219
19169,211.28128051757812
19170,98.63908386230469
19171,81.41555786132812
19172,107.01880645751953
19173,153.32302856445312
19174,115.44395446777344
19175,73.82156372070312
19176,114.02781677246094
19177,76.39808654785156
19178,73.38926696777344
19179,7.817150115966797
19180,37.49597930908203
19181,76.40385437011719
19182,66.32670593261719
19183,81.27560424804688
19184,5.773218154907227
19185,73.80140686035156
19186,115.57598876953125
19187,40.34651184082031
19188,105.73562622070312
19189,61.90464401245117
19190,79.02569580078125
19191,210.23147583007812
19192,76.76866912841797
19193,43.18250274658203
19194,77.59121704101562
19195,80.02323150634766
19196,41.02507019042969
19197,111.23841094970703
19198,39.47618865966797
19199,78.86258697509766
19200,45.08644104003906
19201,85.1082763671875
19202,76.43415069580078
19203,67.94153594970703
19204,138.56964111328125
19205,42.926963806152344
19206,72.81572723388672
19207,180.91943359375
19208,117.98414611816406
19209,4.801738739013672
19210,113.24974060058594
19211,109.86407470703125
19212,146.71913146972656
19213,104.90602111816406
19214,208.74945068359375
19215,8.57516098022461
19216,32.38136291503906
19217,215.1904754638672
19218,45.6076545715332
19219,74.52902221679688
19220,83.72412109375
19221,81.63163757324219
19222,7.333837509155273
19223,219.06011962890625
19224,113.3244400024414
19225,41.8191032409668
19226,108.37571716308594
19227,45.007164001464844
19228,141.24583435058594
19229,73.77265930175781
19230,114.44166564941406
19231,68.47312927246094
19232,165.47500610351562
19233,138.759765625
19234,65.58052825927734
19235,6.727313041687012
19236,231.59027099609375
19237,76.88375091552734
19238,7.222020149230957
19239,114.20433044433594
19240,83.56121826171875
19241,7.601592063903809
19242,76.57414245605469
19243,191.27261352539062
19244,62.30143737792969
19245,44.013336181640625
19246,193.96710205078125
19247,80.07719421386719
19248,131.9771728515625
19249,112.561279296875
19250,44.485633850097656
19251,112.5921859741211
19252,113.65414428710938
19253,146.8167724609375
19254,189.9060821533203
19255,38.77214813232422
19256,132.44447326660156
19257,6.383486747741699
19258,76.98002624511719
19259,43.59728240966797
19260,120.03111267089844
19261,68.362548828125
19262,203.731201171875
19263,75.93968200683594
19264,62.962791442871094
19265,118.2252197265625
19266,108.85234069824219
19267,40.87129211425781
19268,76.38394165039062
19269,76.10975646972656
19270,232.5434112548828
19271,43.04347229003906
19272,107.77432250976562
19273,119.15202331542969
19274,114.50642395019531
19275,44.03715515136719
19276,153.7694091796875
19277,46.4576416015625
19278,43.05287170410156
19279,261.40771484375
19280,148.34548950195312
19281,223.05694580078125
19282,113.38363647460938
19283,129.0789337158203
19284,107.55545043945312
19285,202.91510009765625
19286,82.56671142578125
19287,44.25227355957031
19288,146.08517456054688
19289,148.5883026123047
19290,145.81350708007812
19291,48.993736267089844
19292,45.870174407958984
19293,183.44918823242188
19294,118.01979064941406
19295,36.555328369140625
19296,189.52169799804688
19297,102.72135925292969
19298,217.80633544921875
19299,43.64540481567383
19300,81.60696411132812
19301,41.09784698486328
19302,40.63658142089844
19303,118.12054443359375
19304,34.06144714355469
19305,113.65299987792969
19306,113.17485046386719
19307,66.16554260253906
19308,5.768479347229004
19309,40.37810516357422
19310,115.43357849121094
19311,80.43508911132812
19312,81.3636474609375
19313,95.83863830566406
19314,43.3928108215332
19315,157.7326202392578
19316,3.5092105865478516
19317,112.07786560058594
19318,80.0512466430664
19319,114.76284790039062
19320,76.64515686035156
19321,107.15477752685547
19322,7.620295524597168
19323,41.57496643066406
19324,28.990833282470703
19325,79.72738647460938
19326,45.969696044921875
19327,42.274112701416016
19328,61.948692321777344
19329,152.82815551757812
19330,115.23908233642578
19331,110.75242614746094
19332,35.45744705200195
19333,41.541664123535156
19334,135.070068359375
19335,42.97308349609375
19336,110.2943115234375
19337,77.2161865234375
19338,5.663590431213379
19339,4.417276859283447
19340,42.94749450683594
19341,117.22515869140625
19342,41.96475601196289
19343,5.013792991638184
19344,41.415069580078125
19345,156.48117065429688
19346,30.126537322998047
19347,119.88849639892578
19348,6.274770736694336
19349,44.619956970214844
19350,183.75421142578125
19351,46.25520324707031
19352,175.70352172851562
19353,5.838514804840088
19354,267.90625
19355,111.01669311523438
19356,39.829898834228516
19357,139.92860412597656
19358,111.27598571777344
19359,77.62391662597656
19360,76.87128448486328
19361,73.6411361694336
19362,115.95404052734375
19363,43.82745361328125
19364,137.46240234375
19365,42.68355941772461
19366,44.32484436035156
19367,76.95870971679688
19368,39.84452438354492
19369,209.75888061523438
19370,162.97958374023438
19371,34.89406204223633
19372,112.67526245117188
19373,204.64178466796875
19374,225.32138061523438
19375,77.14796447753906
19376,36.490638732910156
19377,84.62694549560547
19378,6.270289421081543
19379,83.48403930664062
19380,110.79503631591797
19381,149.35145568847656
19382,41.31311798095703
19383,77.90617370605469
19384,74.26089477539062
19385,78.4031982421875
19386,38.555419921875
19387,110.79578399658203
19388,43.870635986328125
19389,149.7748565673828
19390,148.62744140625
19391,42.736244201660156
19392,116.34756469726562
19393,71.02302551269531
19394,76.60153198242188
19395,84.16800689697266
19396,42.9658203125
19397,79.13731384277344
19398,35.86491394042969
19399,112.34017944335938
19400,109.04266357421875
19401,43.65565490722656
19402,4.561479568481445
19403,103.99147033691406
19404,45.24297332763672
19405,39.19239807128906
19406,78.35921478271484
19407,119.73207092285156
19408,149.92108154296875
19409,123.04862976074219
19410,114.64019775390625
19411,41.822113037109375
19412,112.06463623046875
19413,188.22311401367188
19414,75.03065490722656
19415,191.14419555664062
19416,74.46563720703125
19417,100.77749633789062
19418,103.49073028564453
19419,148.76992797851562
19420,114.2215576171875
19421,316.6395263671875
19422,153.947021484375
19423,112.41741943359375
19424,104.12689208984375
19425,42.212677001953125
19426,202.50401306152344
19427,142.97564697265625
19428,71.39190673828125
19429,157.06500244140625
19430,79.98202514648438
19431,192.9776611328125
19432,5.069604396820068
19433,219.16168212890625
19434,40.331092834472656
19435,78.90556335449219
19436,119.16963958740234
19437,92.33248901367188
19438,112.4493179321289
19439,3.810372829437256
19440,120.54917907714844
19441,72.97405242919922
19442,46.04859924316406
19443,70.45753479003906
19444,70.60306549072266
19445,113.10223388671875
19446,171.55450439453125
19447,110.349365234375
19448,118.34646606445312
19449,42.29481887817383
19450,5.688846111297607
19451,73.8292465209961
19452,164.74688720703125
19453,76.90918731689453
19454,76.543212890625
19455,7.058616638183594
19456,71.49583435058594
19457,137.52337646484375
19458,177.65908813476562
19459,38.712467193603516
19460,133.92230224609375
19461,141.65841674804688
19462,75.62537384033203
19463,38.008819580078125
19464,43.41911315917969
19465,70.04354858398438
19466,72.76790618896484
19467,37.451324462890625
19468,41.61383819580078
19469,44.33128356933594
19470,136.82830810546875
19471,76.09874725341797
19472,41.959083557128906
19473,73.95086669921875
19474,76.21966552734375
19475,63.527671813964844
19476,170.17611694335938
19477,4.515202522277832
19478,43.94213104248047
19479,36.829307556152344
19480,113.2984848022461
19481,77.78782653808594
19482,38.90209197998047
19483,139.54281616210938
19484,152.328369140625
19485,105.15312957763672
19486,42.881591796875
19487,39.42131042480469
19488,91.44287109375
19489,153.12591552734375
19490,6.180561065673828
19491,4.700870513916016
19492,209.10891723632812
19493,39.560890197753906
19494,186.50592041015625
19495,110.69960021972656
19496,81.63016510009766
19497,116.34904479980469
19498,38.946807861328125
19499,77.64822387695312
19500,4.331653118133545
19501,116.36975860595703
19502,67.02620697021484
19503,113.539306640625
19504,3.8873753547668457
19505,216.57333374023438
19506,227.99057006835938
19507,76.27830505371094
19508,67.56764221191406
19509,74.65808868408203
19510,43.607269287109375
19511,77.22566223144531
19512,7.36390495300293
19513,47.49137496948242
19514,5.44692325592041
19515,80.21761322021484
19516,35.44261169433594
19517,210.63876342773438
19518,168.65625
19519,196.6405792236328
19520,72.59117126464844
19521,33.09321975708008
19522,112.02008819580078
19523,107.07989501953125
19524,39.371437072753906
19525,109.47557067871094
19526,78.00468444824219
19527,5.834998607635498
19528,78.48880767822266
19529,93.17454528808594
19530,153.17642211914062
19531,105.7674560546875
19532,43.66037368774414
19533,117.18060302734375
19534,79.42845916748047
19535,43.23968505859375
19536,118.42902374267578
19537,40.94426727294922
19538,8.320917129516602
19539,150.98666381835938
19540,124.05783081054688
19541,36.02529525756836
19542,72.68895721435547
19543,43.24686050415039
19544,190.006103515625
19545,42.265785217285156
19546,152.09869384765625
19547,82.71351623535156
19548,110.09324645996094
19549,44.854888916015625
19550,220.57882690429688
19551,249.4884033203125
19552,67.00318908691406
19553,117.62982177734375
19554,160.01608276367188
19555,74.16162872314453
19556,141.22720336914062
19557,79.49880981445312
19558,45.86863708496094
19559,154.42625427246094
19560,83.6414566040039
19561,71.06140899658203
19562,5.577975749969482
19563,193.19993591308594
19564,192.94976806640625
19565,42.464378356933594
19566,82.9557113647461
19567,253.5999755859375
19568,4.724405288696289
19569,75.49701690673828
19570,4.24874210357666
19571,282.53192138671875
19572,80.50668334960938
19573,181.5986328125
19574,42.569435119628906
19575,113.90277099609375
19576,78.13493347167969
19577,140.06497192382812
19578,130.2971649169922
19579,78.13525390625
19580,78.73068237304688
19581,106.48030090332031
19582,79.00820922851562
19583,117.62727355957031
19584,70.75167083740234
19585,106.35855102539062
19586,80.87409973144531
19587,134.137939453125
19588,5.428954601287842
19589,79.11881256103516
19590,103.85725402832031
19591,68.9203872680664
19592,4.187747955322266
19593,70.66572570800781
19594,77.25486755371094
19595,144.0223388671875
19596,153.2826385498047
19597,108.88838195800781
19598,44.41259765625
19599,43.33680725097656
19600,80.94070434570312
19601,119.50497436523438
19602,130.53585815429688
19603,41.16266632080078
19604,80.67892456054688
19605,116.27281188964844
19606,5.932112693786621
19607,111.28723907470703
19608,80.59046936035156
19609,77.6173095703125
19610,102.75352478027344
19611,77.40113830566406
19612,47.63274383544922
19613,109.85542297363281
19614,116.62828826904297
19615,111.93212890625
19616,9.21961784362793
19617,148.91383361816406
19618,81.01255798339844
19619,117.25506591796875
19620,154.68429565429688
19621,131.82777404785156
19622,79.16717529296875
19623,117.7811508178711
19624,6.451964855194092
19625,24.155517578125
19626,242.24978637695312
19627,44.24658966064453
19628,63.5654296875
19629,83.6636962890625
19630,70.14015197753906
19631,231.74554443359375
19632,42.74851989746094
19633,77.38164520263672
19634,111.91180419921875
19635,39.19972610473633
19636,77.16807556152344
19637,189.11680603027344
19638,80.67674255371094
19639,199.5166778564453
19640,100.69583129882812
19641,104.34274291992188
19642,7.033738136291504
19643,42.84203338623047
19644,75.44671630859375
19645,109.04734802246094
19646,109.64181518554688
19647,222.83642578125
19648,138.0167236328125
19649,36.516624450683594
19650,40.050682067871094
19651,165.42320251464844
19652,41.46680450439453
19653,119.11190795898438
19654,176.44859313964844
19655,107.17324829101562
19656,75.33976745605469
19657,113.70433044433594
19658,80.86978912353516
19659,115.10690307617188
19660,39.25737380981445
19661,36.76860046386719
19662,148.00360107421875
19663,40.921424865722656
19664,4.565764427185059
19665,81.61322021484375
19666,72.37629699707031
19667,3.63671875
19668,42.74191665649414
19669,67.97886657714844
19670,72.85400390625
19671,71.23719787597656
19672,105.20252990722656
19673,144.96961975097656
19674,5.360820770263672
19675,111.30924224853516
19676,71.73507690429688
19677,77.98141479492188
19678,36.279685974121094
19679,97.63065338134766
19680,93.90750122070312
19681,143.63357543945312
19682,40.48897171020508
19683,76.71536254882812
19684,124.43185424804688
19685,233.58570861816406
19686,37.01681900024414
19687,44.63206481933594
19688,107.76293182373047
19689,192.87811279296875
19690,127.60961151123047
19691,43.87554931640625
19692,72.299560546875
19693,114.64091491699219
19694,88.87710571289062
19695,5.9981279373168945
19696,80.23402404785156
19697,42.94857406616211
19698,74.22400665283203
19699,106.29830932617188
19700,298.26702880859375
19701,44.36321258544922
19702,188.88427734375
19703,121.70143127441406
19704,98.50665283203125
19705,80.12521362304688
19706,100.21121215820312
19707,143.9134521484375
19708,33.86272430419922
19709,6.685015678405762
19710,6.991109371185303
19711,140.75193786621094
19712,39.68547821044922
19713,76.68582916259766
19714,130.48922729492188
19715,82.27989196777344
19716,38.95161437988281
19717,84.51777648925781
19718,39.962257385253906
19719,5.114832878112793
19720,44.8331298828125
19721,3.616752862930298
19722,72.11219787597656
19723,257.2982177734375
19724,188.38446044921875
19725,55.956024169921875
19726,103.569091796875
19727,79.02891540527344
19728,72.30107116699219
19729,181.7764892578125
19730,118.82025146484375
19731,92.4295654296875
19732,145.75595092773438
19733,154.9944305419922
19734,154.135009765625
19735,116.26869201660156
19736,140.373046875
19737,47.538330078125
19738,108.89900207519531
19739,117.56968688964844
19740,76.49669647216797
19741,82.4613265991211
19742,190.60568237304688
19743,116.94577026367188
19744,149.3511962890625
19745,6.4717254638671875
19746,79.83287048339844
19747,146.96426391601562
19748,154.11203002929688
19749,41.72537612915039
19750,4.721362113952637
19751,146.20445251464844
19752,5.68635892868042
19753,121.69001007080078
19754,41.03501510620117
19755,105.25566864013672
19756,80.91673278808594
19757,43.62687683105469
19758,78.45590209960938
19759,72.91380310058594
19760,205.1004638671875
19761,5.758053779602051
19762,46.307830810546875
19763,105.75056457519531
19764,78.3077621459961
19765,99.56829833984375
19766,153.6978759765625
19767,115.051513671875
19768,109.85792541503906
19769,73.7855224609375
19770,44.11968994140625
19771,116.32989501953125
19772,78.5972900390625
19773,188.658935546875
19774,5.527719020843506
19775,38.6429328918457
19776,43.024688720703125
19777,40.173580169677734
19778,76.59809875488281
19779,4.131484031677246
19780,119.29927062988281
19781,82.92375183105469
19782,121.72187805175781
19783,72.56297302246094
19784,103.07291412353516
19785,109.11365509033203
19786,76.53799438476562
19787,37.604244232177734
19788,78.82472229003906
19789,75.21978759765625
19790,191.61715698242188
19791,107.13191223144531
19792,40.525787353515625
19793,38.72772216796875
19794,6.730653762817383
19795,113.05992126464844
19796,113.87278747558594
19797,91.05479431152344
19798,118.15281677246094
19799,70.49981689453125
19800,196.55813598632812
19801,117.74258422851562
19802,110.63833618164062
19803,114.6443862915039
19804,131.03961181640625
19805,115.28681945800781
19806,68.30171966552734
19807,181.62826538085938
19808,153.52517700195312
19809,113.58114624023438
19810,45.012733459472656
19811,7.73862886428833
19812,78.37348175048828
19813,146.404296875
19814,115.34686279296875
19815,154.0004119873047
19816,80.97647094726562
19817,109.02423095703125
19818,39.29005432128906
19819,303.15521240234375
19820,114.64608764648438
19821,142.77716064453125
19822,140.7192840576172
19823,79.98090362548828
19824,74.90339660644531
19825,115.80223083496094
19826,44.56372833251953
19827,143.99842834472656
19828,177.27182006835938
19829,107.00653076171875
19830,110.71099853515625
19831,72.5869369506836
19832,83.46649932861328
19833,216.87188720703125
19834,79.77070617675781
19835,32.95283126831055
19836,73.37556457519531
19837,41.62248992919922
19838,76.81333923339844
19839,4.7443742752075195
19840,84.0278091430664
19841,215.79977416992188
19842,78.15673065185547
19843,74.11569213867188
19844,91.81668090820312
19845,40.18244552612305
19846,138.872802734375
19847,151.27871704101562
19848,42.40992736816406
19849,40.436763763427734
19850,82.00232696533203
19851,82.30097961425781
19852,111.89604187011719
19853,68.83526611328125
19854,117.20841217041016
19855,111.99420166015625
19856,78.07868194580078
19857,151.99618530273438
19858,40.49658966064453
19859,150.13992309570312
19860,148.72193908691406
19861,72.2933349609375
19862,75.88392639160156
19863,5.089292526245117
19864,192.05996704101562
19865,80.68746185302734
19866,78.24388122558594
19867,79.66085052490234
19868,115.51984405517578
19869,114.70944213867188
19870,80.64408874511719
19871,80.66914367675781
19872,80.74099731445312
19873,112.03678894042969
19874,73.39302062988281
19875,147.5928192138672
19876,41.347808837890625
19877,139.77783203125
19878,151.2054443359375
19879,5.194801330566406
19880,112.01644897460938
19881,76.355712890625
19882,78.55291748046875
19883,156.4397735595703
19884,78.7158203125
19885,112.25006866455078
19886,112.12184143066406
19887,226.83277893066406
19888,178.5711212158203
19889,37.406578063964844
19890,82.08647918701172
19891,80.91830444335938
19892,43.87155532836914
19893,43.62213897705078
19894,39.94646453857422
19895,42.41217041015625
19896,186.69137573242188
19897,5.849851131439209
19898,152.3961639404297
19899,41.848594665527344
19900,34.74908447265625
19901,74.24519348144531
19902,37.43742370605469
19903,41.89532470703125
19904,111.85514068603516
19905,116.54536437988281
19906,81.3454818725586
19907,64.38804626464844
19908,4.0358476638793945
19909,115.41258239746094
19910,39.12835693359375
19911,120.83000183105469
19912,187.64852905273438
19913,183.33026123046875
19914,5.518622398376465
19915,40.01778030395508
19916,6.458433151245117
19917,156.26080322265625
19918,76.29304504394531
19919,117.64781188964844
19920,110.98951721191406
19921,117.74626159667969
19922,149.6910400390625
19923,146.6434326171875
19924,69.88020324707031
19925,113.59603881835938
19926,109.51687622070312
19927,172.4878692626953
19928,80.80268859863281
19929,44.653953552246094
19930,43.23377227783203
19931,44.7765007019043
19932,183.18521118164062
19933,33.61821746826172
19934,43.77388000488281
19935,38.525630950927734
19936,39.22346878051758
19937,38.33292770385742
19938,118.13894653320312
19939,172.82748413085938
19940,111.71661376953125
19941,145.267333984375
19942,186.26283264160156
19943,112.03642272949219
19944,169.74700927734375
19945,44.376487731933594
19946,102.17324829101562
19947,35.835960388183594
19948,280.8902587890625
19949,77.68855285644531
19950,78.11895751953125
19951,81.4151840209961
19952,110.30398559570312
19953,78.30848693847656
19954,83.26075744628906
19955,81.08363342285156
19956,65.84854125976562
19957,138.74649047851562
19958,145.941650390625
19959,5.3237409591674805
19960,82.87245178222656
19961,76.2446517944336
19962,39.00371551513672
19963,108.28448486328125
19964,101.91468811035156
19965,83.47857666015625
19966,80.3001480102539
19967,112.7373046875
19968,198.33106994628906
19969,45.35472106933594
19970,43.0203971862793
19971,46.2711296081543
19972,45.71609878540039
19973,41.86699676513672
19974,81.91987609863281
19975,66.79376220703125
19976,6.110108375549316
19977,41.520835876464844
19978,40.1285285949707
19979,5.590298175811768
19980,108.92362213134766
19981,39.63072967529297
19982,114.92707061767578
19983,75.8293228149414
19984,40.8621826171875
19985,86.39155578613281
19986,40.20677185058594
19987,127.6291275024414
19988,158.17401123046875
19989,145.30929565429688
19990,41.99314880371094
19991,182.36102294921875
19992,145.73773193359375
19993,268.18353271484375
19994,119.82086944580078
19995,9.30691146850586
19996,117.39385223388672
19997,77.67296600341797
19998,46.27376174926758
19999,44.03944778442383
20000,81.98161315917969
20001,38.59528350830078
20002,150.69107055664062
20003,230.46131896972656
20004,40.189605712890625
20005,43.13603973388672
20006,110.98877716064453
20007,4.215378761291504
20008,42.658260345458984
20009,116.17518615722656
20010,81.7197265625
20011,197.1161346435547
20012,134.95260620117188
20013,114.78959655761719
20014,75.45974731445312
20015,42.90138244628906
20016,142.82623291015625
20017,84.9149169921875
20018,113.21379089355469
20019,76.26029968261719
20020,104.77735900878906
20021,7.124083518981934
20022,72.46390533447266
20023,141.86199951171875
20024,110.95040130615234
20025,158.08636474609375
20026,6.424556732177734
20027,81.72560119628906
20028,41.514930725097656
20029,42.23516082763672
20030,73.18429565429688
20031,43.5034294128418
20032,35.67620086669922
20033,79.83482360839844
20034,224.47177124023438
20035,73.42796325683594
20036,4.113134384155273
20037,40.875267028808594
20038,74.7840576171875
20039,80.89308166503906
20040,156.06092834472656
20041,156.99786376953125
20042,147.38983154296875
20043,93.26545715332031
20044,75.11483001708984
20045,45.31304931640625
20046,121.37088012695312
20047,44.026161193847656
20048,80.3403549194336
20049,78.91736602783203
20050,73.20428466796875
20051,79.67066955566406
20052,6.007012367248535
20053,69.89762115478516
20054,79.5772705078125
20055,152.14059448242188
20056,66.5066146850586
20057,32.918846130371094
20058,45.372920989990234
20059,150.33612060546875
20060,167.3302764892578
20061,39.74558639526367
20062,74.05313110351562
20063,149.06878662109375
20064,136.87704467773438
20065,42.64148712158203
20066,77.28538513183594
20067,58.41748809814453
20068,96.05308532714844
20069,99.93179321289062
20070,81.73088073730469
20071,38.115333557128906
20072,40.04471206665039
20073,39.06867980957031
20074,36.86370849609375
20075,42.33413314819336
20076,291.5180358886719
20077,112.52169799804688
20078,4.600247383117676
20079,139.31500244140625
20080,102.26958465576172
20081,94.979248046875
20082,91.9964599609375
20083,40.130218505859375
20084,112.09510803222656
20085,84.22756958007812
20086,41.121131896972656
20087,99.85747528076172
20088,187.68405151367188
20089,167.63551330566406
20090,184.6614532470703
20091,110.93670654296875
20092,117.53004455566406
20093,45.83501434326172
20094,99.81346893310547
20095,98.81501770019531
20096,41.71480941772461
20097,48.94943618774414
20098,116.35619354248047
20099,6.197854042053223
20100,42.65823745727539
20101,80.57328796386719
20102,4.406847953796387
20103,106.06282806396484
20104,75.29995727539062
20105,79.12338256835938
20106,82.31256103515625
20107,4.0923967361450195
20108,83.76870727539062
20109,143.562744140625
20110,41.56700134277344
20111,137.78704833984375
20112,113.52186584472656
20113,119.99031066894531
20114,148.603759765625
20115,41.11530685424805
20116,46.12965393066406
20117,78.34864807128906
20118,143.71694946289062
20119,72.74388122558594
20120,79.40037536621094
20121,109.88408660888672
20122,45.35856628417969
20123,154.69085693359375
20124,43.1898193359375
20125,73.25814819335938
20126,154.95458984375
20127,80.74899291992188
20128,152.8892822265625
20129,81.27189636230469
20130,43.02338409423828
20131,159.2222900390625
20132,5.146708965301514
20133,107.04957580566406
20134,39.57452392578125
20135,4.845091342926025
20136,43.22356033325195
20137,139.63449096679688
20138,73.84721374511719
20139,80.0796890258789
20140,113.40392303466797
20141,140.32229614257812
20142,75.99168395996094
20143,42.62800216674805
20144,105.23507690429688
20145,42.68473434448242
20146,5.651620864868164
20147,196.4797821044922
20148,116.91191101074219
20149,76.36190795898438
20150,84.51211547851562
20151,44.04153823852539
20152,5.519420146942139
20153,78.65933227539062
20154,67.46363067626953
20155,72.28968811035156
20156,187.33428955078125
20157,181.8446044921875
20158,35.171356201171875
20159,141.65536499023438
20160,42.84337615966797
20161,44.494625091552734
20162,252.11160278320312
20163,219.14697265625
20164,181.21832275390625
20165,8.837934494018555
20166,38.6051025390625
20167,106.53021240234375
20168,88.16899871826172
20169,7.39707088470459
20170,78.74249267578125
20171,78.70063018798828
