step,actor_loss
27960,-49.284507751464844
27961,-49.25361251831055
27962,-48.93629837036133
27963,-49.018165588378906
27964,-48.95927047729492
27965,-48.92610549926758
27966,-48.95240783691406
27967,-49.04372024536133
27968,-48.922264099121094
27969,-48.919776916503906
27970,-49.05841064453125
27971,-49.22793197631836
27972,-49.283023834228516
27973,-49.326515197753906
27974,-49.49252700805664
27975,-49.603858947753906
27976,-49.858062744140625
27977,-49.73504638671875
27978,-49.918601989746094
27979,-50.018226623535156
27980,-49.807491302490234
27981,-49.81984329223633
27982,-49.45524978637695
27983,-49.565975189208984
27984,-49.44432067871094
27985,-49.04302978515625
27986,-48.965694427490234
27987,-48.68009948730469
27988,-48.586219787597656
27989,-48.55925750732422
27990,-48.39213562011719
27991,-48.419857025146484
27992,-48.69156265258789
27993,-48.67300033569336
27994,-48.90787887573242
27995,-49.20622634887695
27996,-49.28118896484375
27997,-49.42024612426758
27998,-49.86915588378906
27999,-49.967796325683594
28000,-50.15273666381836
28001,-50.26292419433594
28002,-50.219486236572266
28003,-50.420326232910156
28004,-50.42960739135742
28005,-50.4737548828125
28006,-50.22696304321289
28007,-50.28581237792969
28008,-49.96727752685547
28009,-49.843894958496094
28010,-49.6395263671875
28011,-49.368247985839844
28012,-49.185733795166016
28013,-48.85749435424805
28014,-48.71562957763672
28015,-48.62434387207031
28016,-48.531673431396484
28017,-48.52717590332031
28018,-48.796653747558594
28019,-48.68828201293945
28020,-48.93280792236328
28021,-49.23113250732422
28022,-49.2012825012207
28023,-49.244319915771484
28024,-49.30662536621094
28025,-49.52781677246094
28026,-49.631534576416016
28027,-49.768310546875
28028,-49.73004913330078
28029,-49.83513641357422
28030,-49.91305923461914
28031,-49.789249420166016
28032,-49.85518264770508
28033,-49.74775314331055
28034,-49.75815963745117
28035,-49.66205978393555
28036,-49.56315231323242
28037,-49.446163177490234
28038,-49.49521255493164
28039,-49.51238250732422
28040,-49.4058723449707
28041,-49.475074768066406
28042,-49.65289306640625
28043,-49.63345718383789
28044,-49.67897033691406
28045,-49.985660552978516
28046,-49.851097106933594
28047,-50.12614440917969
28048,-50.085750579833984
28049,-49.73557662963867
28050,-49.709007263183594
28051,-49.65095520019531
28052,-49.50602340698242
28053,-49.33747100830078
28054,-49.06869888305664
28055,-48.91372299194336
28056,-49.155452728271484
28057,-49.081546783447266
28058,-49.06242370605469
28059,-49.17831802368164
28060,-49.4318733215332
28061,-49.48794937133789
28062,-49.53097915649414
28063,-49.618186950683594
28064,-49.89505386352539
28065,-49.75572967529297
28066,-49.90873718261719
28067,-49.99897384643555
28068,-49.97900390625
28069,-49.95961380004883
28070,-50.09016418457031
28071,-49.93896484375
28072,-49.97233200073242
28073,-50.11665344238281
28074,-50.01151657104492
28075,-49.974308013916016
28076,-49.89766311645508
28077,-49.45038604736328
28078,-49.582374572753906
28079,-49.32289123535156
28080,-49.10020446777344
28081,-49.10348129272461
28082,-49.17815399169922
28083,-49.27552795410156
28084,-49.19916915893555
28085,-49.2800407409668
28086,-48.9908332824707
28087,-49.228118896484375
28088,-49.36018371582031
28089,-49.18806076049805
28090,-49.06505584716797
28091,-49.110687255859375
28092,-48.94832992553711
28093,-48.98310470581055
28094,-49.26057052612305
28095,-49.44147872924805
28096,-49.223968505859375
28097,-49.34980773925781
28098,-49.31074905395508
28099,-49.47471237182617
28100,-49.49309539794922
28101,-49.44533157348633
28102,-49.301998138427734
28103,-49.36151123046875
28104,-49.37017059326172
28105,-49.10346603393555
28106,-49.05684280395508
28107,-48.990455627441406
28108,-48.95108413696289
28109,-49.01151657104492
28110,-48.98950958251953
28111,-49.05147933959961
28112,-49.0679931640625
28113,-49.10590744018555
28114,-49.17662811279297
28115,-49.307674407958984
28116,-49.3416862487793
28117,-49.482704162597656
28118,-49.52023696899414
28119,-49.6453971862793
28120,-49.5823860168457
28121,-49.57503890991211
28122,-49.39621353149414
28123,-49.48234558105469
28124,-49.4287223815918
28125,-49.31153106689453
28126,-49.328704833984375
28127,-49.26825714111328
28128,-49.44588088989258
28129,-49.23768615722656
28130,-49.16814041137695
28131,-49.26896286010742
28132,-49.12628936767578
28133,-49.22211456298828
28134,-49.24757385253906
28135,-49.14422607421875
28136,-49.07768630981445
28137,-49.04271697998047
28138,-49.051055908203125
28139,-49.00299072265625
28140,-49.2755012512207
28141,-49.31867218017578
28142,-49.27871322631836
28143,-49.522857666015625
28144,-49.61559295654297
28145,-49.7017822265625
28146,-50.02074432373047
28147,-49.92617416381836
28148,-49.850372314453125
28149,-49.813026428222656
28150,-50.13275909423828
28151,-49.96195602416992
28152,-49.975120544433594
28153,-50.03640365600586
28154,-49.74603271484375
28155,-49.749366760253906
28156,-49.8199348449707
28157,-49.76991653442383
28158,-49.813846588134766
28159,-49.62553787231445
28160,-49.72704315185547
28161,-49.62746047973633
28162,-49.764183044433594
28163,-49.394737243652344
28164,-49.43498992919922
28165,-49.30801010131836
28166,-49.174598693847656
28167,-49.08072280883789
28168,-49.045658111572266
28169,-49.06507873535156
28170,-49.07215118408203
28171,-48.906517028808594
28172,-48.881595611572266
28173,-48.831912994384766
28174,-48.83094787597656
28175,-49.06753158569336
28176,-49.007266998291016
28177,-49.22096252441406
28178,-49.45597839355469
28179,-49.50273895263672
28180,-49.631690979003906
28181,-50.00408172607422
28182,-49.934940338134766
28183,-49.92646026611328
28184,-49.89177703857422
28185,-49.997314453125
28186,-49.59759521484375
28187,-49.514732360839844
28188,-49.50584030151367
28189,-49.657432556152344
28190,-49.21741485595703
28191,-49.26496887207031
28192,-49.15496063232422
28193,-49.10017776489258
28194,-48.79010772705078
28195,-48.6357536315918
28196,-48.9449462890625
28197,-48.69964599609375
28198,-48.7713737487793
28199,-49.00856018066406
28200,-49.233863830566406
28201,-49.2794189453125
28202,-49.365474700927734
28203,-49.39466094970703
28204,-49.533016204833984
28205,-49.604759216308594
28206,-49.64536666870117
28207,-49.78484344482422
28208,-49.93340301513672
28209,-49.908164978027344
28210,-49.942604064941406
28211,-49.906700134277344
28212,-49.800167083740234
28213,-49.741825103759766
28214,-49.703460693359375
28215,-49.55487060546875
28216,-49.58613586425781
28217,-49.695098876953125
28218,-49.3533935546875
28219,-49.51274490356445
28220,-49.42509078979492
28221,-49.36204528808594
28222,-49.149803161621094
28223,-49.03936004638672
28224,-48.841712951660156
28225,-48.76491928100586
28226,-48.511009216308594
28227,-48.51901626586914
28228,-48.72237014770508
28229,-48.915924072265625
28230,-49.159767150878906
28231,-49.246429443359375
28232,-49.27564239501953
28233,-49.56956100463867
28234,-49.61539077758789
28235,-49.5555305480957
28236,-49.626773834228516
28237,-49.649559020996094
28238,-49.63019943237305
28239,-49.68863296508789
28240,-49.58967971801758
28241,-49.54800033569336
28242,-49.464378356933594
28243,-49.45671844482422
28244,-49.39686965942383
28245,-49.253936767578125
28246,-49.22636032104492
28247,-49.14056396484375
28248,-49.337650299072266
28249,-49.37934112548828
28250,-49.199127197265625
28251,-49.10881423950195
28252,-49.420433044433594
28253,-49.22291946411133
28254,-49.43333435058594
28255,-49.41486358642578
28256,-49.434566497802734
28257,-49.48920440673828
28258,-49.423683166503906
28259,-49.52958297729492
28260,-49.506988525390625
28261,-49.668922424316406
28262,-49.43520736694336
28263,-49.56328582763672
28264,-49.65852355957031
28265,-49.768157958984375
28266,-49.84811782836914
28267,-49.6706657409668
28268,-49.86094284057617
28269,-49.80995178222656
28270,-49.661434173583984
28271,-49.68153381347656
28272,-49.465110778808594
28273,-49.42670822143555
28274,-49.50060272216797
28275,-49.30049133300781
28276,-49.23686599731445
28277,-49.36700439453125
28278,-49.21860122680664
28279,-49.311344146728516
28280,-49.27855682373047
28281,-49.53009033203125
28282,-49.516075134277344
28283,-49.308475494384766
28284,-49.42488479614258
28285,-49.148441314697266
28286,-49.280357360839844
28287,-49.3560905456543
28288,-49.17049026489258
28289,-49.25117874145508
28290,-49.31011962890625
28291,-49.26967239379883
28292,-49.214412689208984
28293,-49.379608154296875
28294,-49.372554779052734
28295,-49.34566879272461
28296,-49.254234313964844
28297,-49.27835464477539
28298,-49.302940368652344
28299,-49.268314361572266
28300,-49.38901901245117
28301,-49.4437370300293
28302,-49.533363342285156
28303,-49.405967712402344
28304,-49.277099609375
28305,-49.56362533569336
28306,-49.75294494628906
28307,-49.548152923583984
28308,-49.63103103637695
28309,-49.651161193847656
28310,-49.76490783691406
28311,-49.84796142578125
28312,-49.73919677734375
28313,-49.789485931396484
28314,-49.63468551635742
28315,-49.61664962768555
28316,-49.2293701171875
28317,-49.247222900390625
28318,-49.09244155883789
28319,-49.0169792175293
28320,-49.038063049316406
28321,-48.726619720458984
28322,-48.617897033691406
28323,-48.787940979003906
28324,-48.92049026489258
28325,-48.74848556518555
28326,-49.02806854248047
28327,-49.06025314331055
28328,-49.226966857910156
28329,-49.365360260009766
28330,-49.3692626953125
28331,-49.486080169677734
28332,-49.584224700927734
28333,-49.742034912109375
28334,-49.73982238769531
28335,-49.77214431762695
28336,-49.883182525634766
28337,-49.84506607055664
28338,-49.88554382324219
28339,-49.9482536315918
28340,-49.91699981689453
28341,-50.02424621582031
28342,-50.09065628051758
28343,-49.71025085449219
28344,-49.741966247558594
28345,-49.59062957763672
28346,-49.50700378417969
28347,-49.4863395690918
28348,-49.301753997802734
28349,-49.07954788208008
28350,-49.06949234008789
28351,-48.96697998046875
28352,-48.85118865966797
28353,-48.7552375793457
28354,-48.68501663208008
28355,-48.89026641845703
28356,-48.879146575927734
28357,-48.934898376464844
28358,-48.71180725097656
28359,-49.066707611083984
28360,-48.925743103027344
28361,-49.13423156738281
28362,-49.301300048828125
28363,-49.22239303588867
28364,-49.59172439575195
28365,-49.58025360107422
28366,-49.619808197021484
28367,-49.67378616333008
28368,-49.73442840576172
28369,-49.69155502319336
28370,-49.7036018371582
28371,-49.79175567626953
28372,-49.71407699584961
28373,-49.68763732910156
28374,-49.59872817993164
28375,-49.62113571166992
28376,-49.5688362121582
28377,-49.61362838745117
28378,-49.64659118652344
28379,-49.69700241088867
28380,-49.61515426635742
28381,-49.460384368896484
28382,-49.32463073730469
28383,-49.39387130737305
28384,-49.11201095581055
28385,-49.24736022949219
28386,-49.02664566040039
28387,-49.11561965942383
28388,-49.181053161621094
28389,-49.02889633178711
28390,-49.00333786010742
28391,-49.30921936035156
28392,-49.175079345703125
28393,-49.382484436035156
28394,-49.26443862915039
28395,-49.416404724121094
28396,-49.2686882019043
28397,-49.37783432006836
28398,-49.32368850708008
28399,-49.36165237426758
28400,-49.354957580566406
28401,-49.22810745239258
28402,-49.291404724121094
28403,-49.204036712646484
28404,-49.19761657714844
28405,-49.021080017089844
28406,-48.880592346191406
28407,-49.028560638427734
28408,-48.98158645629883
28409,-49.12104415893555
28410,-49.249603271484375
28411,-49.254432678222656
28412,-49.46029281616211
28413,-49.67475128173828
28414,-49.58847427368164
28415,-49.62446212768555
28416,-49.68510055541992
28417,-49.8409309387207
28418,-49.6429328918457
28419,-49.53470993041992
28420,-49.62236785888672
28421,-49.34728240966797
28422,-49.45211410522461
28423,-49.192569732666016
28424,-49.18594741821289
28425,-49.16789245605469
28426,-49.028236389160156
28427,-49.0462760925293
28428,-48.71381378173828
28429,-48.96760177612305
28430,-48.82883071899414
28431,-48.99191665649414
28432,-49.4481315612793
28433,-49.530452728271484
28434,-49.60008239746094
28435,-49.72892379760742
28436,-49.69989013671875
28437,-49.742950439453125
28438,-49.833038330078125
28439,-49.75843811035156
28440,-49.707820892333984
28441,-49.55931854248047
28442,-49.441490173339844
28443,-49.54386901855469
28444,-49.4449577331543
28445,-49.44431686401367
28446,-49.37347412109375
28447,-49.45106887817383
28448,-49.41888427734375
28449,-49.4599723815918
28450,-49.136810302734375
28451,-49.230796813964844
28452,-49.061180114746094
28453,-48.88130569458008
28454,-48.9111328125
28455,-48.770023345947266
28456,-48.73408508300781
28457,-48.90663146972656
28458,-49.00096130371094
28459,-48.9854850769043
28460,-49.18010711669922
28461,-49.2027702331543
28462,-49.347007751464844
28463,-49.62876892089844
28464,-49.53984832763672
28465,-49.64091873168945
28466,-49.78287124633789
28467,-49.90542221069336
28468,-49.84941101074219
28469,-49.76618957519531
28470,-49.8470573425293
28471,-49.74027633666992
28472,-49.55612564086914
28473,-49.321006774902344
28474,-49.1273078918457
28475,-49.10731506347656
28476,-48.84009552001953
28477,-48.868167877197266
28478,-48.76077651977539
28479,-48.775856018066406
28480,-48.95634841918945
28481,-48.798362731933594
28482,-49.04180908203125
28483,-49.18299102783203
28484,-49.190589904785156
28485,-49.43328094482422
28486,-49.42084503173828
28487,-49.553348541259766
28488,-49.461021423339844
28489,-49.52405548095703
28490,-49.38213348388672
28491,-49.586509704589844
28492,-49.420597076416016
28493,-49.2169189453125
28494,-49.13710403442383
28495,-49.0977897644043
28496,-49.18437194824219
28497,-48.94841003417969
28498,-48.80158996582031
28499,-48.67304611206055
28500,-48.87288284301758
28501,-48.889564514160156
28502,-49.12065505981445
28503,-49.012184143066406
28504,-49.22481918334961
28505,-49.1856575012207
28506,-48.96248245239258
28507,-48.91035079956055
28508,-48.821224212646484
28509,-48.89591979980469
28510,-48.868812561035156
28511,-49.03345489501953
28512,-48.73627471923828
28513,-48.520240783691406
28514,-48.68796157836914
28515,-48.80928039550781
28516,-48.83478927612305
28517,-49.079933166503906
28518,-49.19142150878906
28519,-49.180763244628906
28520,-49.302268981933594
28521,-49.23088073730469
28522,-49.34654998779297
28523,-49.480445861816406
28524,-49.42198944091797
28525,-49.561527252197266
28526,-49.445106506347656
28527,-49.501983642578125
28528,-49.42809295654297
28529,-49.40715789794922
28530,-49.484554290771484
28531,-49.239871978759766
28532,-49.29344177246094
28533,-49.50893783569336
28534,-49.373374938964844
28535,-49.3321418762207
28536,-49.34054946899414
28537,-49.395233154296875
28538,-49.356056213378906
28539,-49.188507080078125
28540,-49.07952880859375
28541,-49.15543746948242
28542,-49.08517837524414
28543,-49.03752899169922
28544,-49.14002227783203
28545,-49.29231643676758
28546,-49.25663757324219
28547,-49.23811340332031
28548,-49.376075744628906
28549,-49.27347183227539
28550,-49.180946350097656
28551,-49.246826171875
28552,-49.252193450927734
28553,-49.201499938964844
28554,-49.10857391357422
28555,-49.00009536743164
28556,-49.16130065917969
28557,-49.11988830566406
28558,-49.09383010864258
28559,-49.12456512451172
28560,-49.166507720947266
28561,-49.15387725830078
28562,-49.099021911621094
28563,-49.131465911865234
28564,-49.219547271728516
28565,-49.286766052246094
28566,-49.26708984375
28567,-49.27714157104492
28568,-49.265506744384766
28569,-49.35335159301758
28570,-49.405521392822266
28571,-49.22372055053711
28572,-49.314117431640625
28573,-49.45040512084961
28574,-49.37459945678711
28575,-49.36935043334961
28576,-49.37944412231445
28577,-49.20698165893555
28578,-49.47299575805664
28579,-49.3190803527832
28580,-49.590797424316406
28581,-49.53730392456055
28582,-49.61519241333008
28583,-49.62571716308594
28584,-49.4810676574707
28585,-49.266929626464844
28586,-49.40042495727539
28587,-49.306541442871094
28588,-49.27766418457031
28589,-49.19196319580078
28590,-49.14860153198242
28591,-49.051170349121094
28592,-49.0894775390625
28593,-49.21089172363281
28594,-49.310302734375
28595,-49.30207824707031
28596,-49.428192138671875
28597,-49.44222640991211
28598,-49.48701095581055
28599,-49.5230712890625
28600,-49.54471206665039
28601,-49.37578582763672
28602,-49.222618103027344
28603,-49.21696853637695
28604,-49.15008544921875
28605,-49.0971794128418
28606,-48.93193054199219
28607,-48.86436080932617
28608,-48.7519416809082
28609,-48.72544479370117
28610,-48.74433135986328
28611,-48.93635940551758
28612,-48.89127731323242
28613,-48.76964569091797
28614,-49.18580627441406
28615,-49.28281784057617
28616,-49.324031829833984
28617,-49.283042907714844
28618,-49.39632797241211
28619,-49.420677185058594
28620,-49.450218200683594
28621,-49.605224609375
28622,-49.50484085083008
28623,-49.40160369873047
28624,-49.306209564208984
28625,-49.452674865722656
28626,-49.193355560302734
28627,-49.29805374145508
28628,-49.06747817993164
28629,-49.054161071777344
28630,-49.05881118774414
28631,-48.826019287109375
28632,-48.76832962036133
28633,-48.93418884277344
28634,-48.964908599853516
28635,-49.13263702392578
28636,-49.02101516723633
28637,-49.21575164794922
28638,-49.1915168762207
28639,-49.34811019897461
28640,-49.38547897338867
28641,-49.496849060058594
28642,-49.39141845703125
28643,-49.48908233642578
28644,-49.61499786376953
28645,-49.655921936035156
28646,-49.59784698486328
28647,-49.37776184082031
28648,-49.2158203125
28649,-48.91304016113281
28650,-48.887386322021484
28651,-48.81158447265625
28652,-48.53388214111328
28653,-48.68287658691406
28654,-48.495704650878906
28655,-48.680484771728516
28656,-48.94133377075195
28657,-49.00294494628906
28658,-49.19000244140625
28659,-49.26567459106445
28660,-49.44011688232422
28661,-49.60808563232422
28662,-49.37358856201172
28663,-49.520389556884766
28664,-49.37954330444336
28665,-49.21870040893555
28666,-49.34403991699219
28667,-49.00398254394531
28668,-48.9598388671875
28669,-49.14242935180664
28670,-49.05743408203125
28671,-48.98651123046875
28672,-49.06083679199219
28673,-49.25398635864258
28674,-49.14453887939453
28675,-49.15596008300781
28676,-49.22822570800781
28677,-49.35027313232422
28678,-49.621376037597656
28679,-49.74112319946289
28680,-49.4020881652832
28681,-49.817874908447266
28682,-49.73036193847656
28683,-49.78556442260742
28684,-49.78482437133789
28685,-49.92046356201172
28686,-49.61539840698242
28687,-49.477970123291016
28688,-49.524940490722656
28689,-49.50154495239258
28690,-49.482391357421875
28691,-49.28350067138672
28692,-49.39532470703125
28693,-49.069541931152344
28694,-49.055084228515625
28695,-48.95450210571289
28696,-49.06465530395508
28697,-49.06055450439453
28698,-48.885032653808594
28699,-49.153648376464844
28700,-49.29197311401367
28701,-49.327720642089844
28702,-49.50876998901367
28703,-49.507198333740234
28704,-49.69229507446289
28705,-49.513816833496094
28706,-49.68708801269531
28707,-49.82105255126953
28708,-49.6877555847168
28709,-49.522518157958984
28710,-49.227115631103516
28711,-49.2410888671875
28712,-49.12289047241211
28713,-49.18620300292969
28714,-49.18517303466797
28715,-49.00730514526367
28716,-49.081260681152344
28717,-49.0202751159668
28718,-49.080387115478516
28719,-49.423805236816406
28720,-49.22941970825195
28721,-49.25284194946289
28722,-49.332584381103516
28723,-49.3108024597168
28724,-49.29289627075195
28725,-49.231834411621094
28726,-49.23222732543945
28727,-49.37970733642578
28728,-49.06742858886719
28729,-49.01653289794922
28730,-48.67888641357422
28731,-48.72909164428711
28732,-48.66393280029297
28733,-48.77532196044922
28734,-48.720924377441406
28735,-48.70734786987305
28736,-48.87328338623047
28737,-48.767059326171875
28738,-48.9278564453125
28739,-48.91773986816406
28740,-49.13008499145508
28741,-49.26117706298828
28742,-49.11052703857422
28743,-49.367828369140625
28744,-49.32598876953125
28745,-49.4283447265625
28746,-49.25499725341797
28747,-49.32280349731445
28748,-49.3828010559082
28749,-49.22290802001953
28750,-49.20585250854492
28751,-49.23710250854492
28752,-49.132144927978516
28753,-49.1209831237793
28754,-49.14570617675781
28755,-49.071128845214844
28756,-48.8647346496582
28757,-48.92313766479492
28758,-48.70943069458008
28759,-48.55724334716797
28760,-48.68415069580078
28761,-48.77883529663086
28762,-48.79639434814453
28763,-48.74182891845703
28764,-48.89616394042969
28765,-48.91548538208008
28766,-48.94450378417969
28767,-48.97058868408203
28768,-49.01947784423828
28769,-49.00118637084961
28770,-49.12112045288086
28771,-49.18949890136719
28772,-49.04803466796875
28773,-49.27067947387695
28774,-49.35102844238281
28775,-49.23153305053711
28776,-49.22045135498047
28777,-49.286293029785156
28778,-49.094520568847656
28779,-48.87543487548828
28780,-48.8740348815918
28781,-49.206993103027344
28782,-49.068763732910156
28783,-49.08349609375
28784,-49.098487854003906
28785,-49.381168365478516
28786,-49.386966705322266
28787,-49.240386962890625
28788,-49.628684997558594
28789,-49.58206558227539
28790,-49.53589630126953
28791,-49.72581100463867
28792,-49.8895378112793
28793,-49.789249420166016
28794,-49.495384216308594
28795,-49.632720947265625
28796,-49.67247772216797
28797,-49.41253662109375
28798,-49.34779357910156
28799,-49.17805862426758
28800,-49.289794921875
28801,-49.29238510131836
28802,-48.995269775390625
28803,-49.08198547363281
28804,-49.12713623046875
28805,-49.039085388183594
28806,-49.02899932861328
28807,-49.24553680419922
28808,-49.3056640625
28809,-49.48317337036133
28810,-49.59815979003906
28811,-49.65605163574219
28812,-49.86126708984375
28813,-49.84074401855469
28814,-49.77617645263672
28815,-49.74138641357422
28816,-49.60124588012695
28817,-49.64592742919922
28818,-49.627906799316406
28819,-49.5798454284668
28820,-49.18711853027344
28821,-49.206783294677734
28822,-48.87742614746094
28823,-48.895912170410156
28824,-48.7879524230957
28825,-48.836490631103516
28826,-48.90361785888672
28827,-48.95780944824219
28828,-49.043514251708984
28829,-49.086822509765625
28830,-49.234493255615234
28831,-49.25794219970703
28832,-49.53974914550781
28833,-49.53403854370117
28834,-49.42698287963867
28835,-49.691524505615234
28836,-49.61150360107422
28837,-49.65884017944336
28838,-49.548797607421875
28839,-49.31526565551758
28840,-49.217933654785156
28841,-49.22602081298828
28842,-48.96131134033203
28843,-48.975765228271484
28844,-48.77392578125
28845,-48.75578308105469
28846,-48.97030258178711
28847,-49.008209228515625
28848,-48.987430572509766
28849,-49.156898498535156
28850,-49.443992614746094
28851,-49.23808288574219
28852,-49.454341888427734
28853,-49.36298751831055
28854,-49.57426834106445
28855,-49.420692443847656
28856,-49.463619232177734
28857,-49.32997131347656
28858,-49.42865753173828
28859,-49.54475402832031
28860,-49.28641891479492
28861,-49.21918487548828
28862,-49.26092529296875
28863,-49.26641845703125
28864,-49.11738204956055
28865,-49.15670394897461
28866,-49.322654724121094
28867,-48.96694564819336
28868,-49.07630920410156
28869,-49.0758171081543
28870,-49.04676818847656
28871,-48.852874755859375
28872,-48.8410530090332
28873,-48.81252670288086
28874,-48.75192642211914
28875,-48.92546463012695
28876,-48.94218444824219
28877,-49.02812957763672
28878,-49.28993225097656
28879,-49.27405548095703
28880,-49.24541091918945
28881,-49.3887939453125
28882,-49.431095123291016
28883,-49.41738510131836
28884,-49.26544189453125
28885,-49.194427490234375
28886,-49.236812591552734
28887,-49.36967468261719
28888,-49.303863525390625
28889,-49.28910827636719
28890,-49.39787673950195
28891,-49.37283706665039
28892,-49.0870361328125
28893,-49.056617736816406
28894,-48.98161315917969
28895,-49.15384292602539
28896,-49.19386672973633
28897,-49.1537971496582
28898,-49.0949821472168
28899,-49.10123062133789
28900,-49.14814376831055
28901,-48.93120193481445
28902,-49.068626403808594
28903,-49.14870834350586
28904,-49.035850524902344
28905,-48.902889251708984
28906,-48.65962600708008
28907,-48.91228485107422
28908,-49.05439376831055
28909,-48.988929748535156
28910,-49.21505355834961
28911,-48.94179153442383
28912,-49.290435791015625
28913,-49.135440826416016
28914,-49.0836067199707
28915,-49.17110061645508
28916,-49.160499572753906
28917,-49.05924606323242
28918,-49.03514099121094
28919,-49.151641845703125
28920,-49.028812408447266
28921,-48.92270278930664
28922,-48.996524810791016
28923,-49.067569732666016
28924,-48.94491195678711
28925,-49.23722839355469
28926,-49.19864273071289
28927,-49.26993179321289
28928,-49.26100540161133
28929,-49.35054016113281
28930,-49.393882751464844
28931,-49.17797088623047
28932,-49.35749435424805
28933,-49.200584411621094
28934,-49.23548889160156
28935,-48.9731330871582
28936,-48.9703254699707
28937,-49.02389907836914
28938,-48.932621002197266
28939,-48.705291748046875
28940,-48.40406799316406
28941,-48.33745193481445
28942,-48.26039123535156
28943,-48.215824127197266
28944,-48.2058219909668
28945,-48.36764144897461
28946,-48.42344665527344
28947,-48.528648376464844
28948,-48.720733642578125
28949,-48.896427154541016
28950,-49.11973571777344
28951,-49.225181579589844
28952,-49.29994201660156
28953,-49.52565002441406
28954,-49.825157165527344
28955,-50.00735092163086
28956,-49.80674743652344
28957,-49.7142333984375
28958,-49.72981262207031
28959,-49.78289031982422
28960,-49.64818572998047
28961,-49.52942657470703
28962,-49.54442596435547
28963,-49.28761291503906
28964,-49.426849365234375
28965,-49.192928314208984
28966,-49.090003967285156
28967,-49.0202751159668
28968,-49.12416458129883
28969,-49.06256103515625
28970,-48.876869201660156
28971,-49.00469970703125
28972,-49.168548583984375
28973,-49.079833984375
28974,-49.08034896850586
28975,-49.312076568603516
28976,-49.205101013183594
28977,-49.73291015625
28978,-49.726173400878906
28979,-49.62735366821289
28980,-49.695091247558594
28981,-49.7850341796875
28982,-49.572200775146484
28983,-49.55621337890625
28984,-49.27909851074219
28985,-49.31726837158203
28986,-49.07274627685547
28987,-49.03553009033203
28988,-48.791290283203125
28989,-48.80232238769531
28990,-48.619285583496094
28991,-48.41941452026367
28992,-48.21955871582031
28993,-48.143646240234375
28994,-48.28913116455078
28995,-48.12681579589844
28996,-48.48031997680664
28997,-48.58163833618164
28998,-48.71286392211914
28999,-48.71979904174805
29000,-48.97612762451172
29001,-49.24087905883789
29002,-49.121124267578125
29003,-49.25617599487305
29004,-49.46984100341797
29005,-49.604793548583984
29006,-49.332366943359375
29007,-49.29136657714844
29008,-49.3176383972168
29009,-49.31596374511719
29010,-49.231632232666016
29011,-49.25412368774414
29012,-48.977779388427734
29013,-48.837486267089844
29014,-48.997161865234375
29015,-48.72850036621094
29016,-49.092411041259766
29017,-48.8263053894043
29018,-48.80911636352539
29019,-48.725914001464844
29020,-48.80921173095703
29021,-48.6944465637207
29022,-48.7564811706543
29023,-48.780601501464844
29024,-48.86874008178711
29025,-48.908145904541016
29026,-49.16264724731445
29027,-48.968727111816406
29028,-49.39680480957031
29029,-49.330501556396484
29030,-49.1104621887207
29031,-49.26560974121094
29032,-49.191680908203125
29033,-49.3194694519043
29034,-49.34834671020508
29035,-49.06428146362305
29036,-48.83010482788086
29037,-49.05409240722656
29038,-48.83807373046875
29039,-48.94306564331055
29040,-48.728660583496094
29041,-49.01011276245117
29042,-49.069061279296875
29043,-49.09248352050781
29044,-49.189849853515625
29045,-49.2592658996582
29046,-49.23493576049805
29047,-49.234310150146484
29048,-49.05344009399414
29049,-49.44565200805664
29050,-49.32048034667969
29051,-49.48086929321289
29052,-49.43790817260742
29053,-49.60124969482422
29054,-49.61051559448242
29055,-49.536277770996094
29056,-49.56761169433594
29057,-49.147125244140625
29058,-49.42607498168945
29059,-49.00039291381836
29060,-48.91575622558594
29061,-49.08073425292969
29062,-49.086673736572266
29063,-48.892059326171875
29064,-48.820438385009766
29065,-48.722923278808594
29066,-48.652862548828125
29067,-48.70625305175781
29068,-48.47587203979492
29069,-48.671852111816406
29070,-48.92593765258789
29071,-48.91487503051758
29072,-49.03107833862305
29073,-49.1472282409668
29074,-49.18559646606445
29075,-49.39308166503906
29076,-49.57782745361328
29077,-49.58696746826172
29078,-49.505958557128906
29079,-49.49837875366211
29080,-49.45219421386719
29081,-49.3575439453125
29082,-49.397769927978516
29083,-49.227909088134766
29084,-49.034332275390625
29085,-49.154388427734375
29086,-48.72154235839844
29087,-48.871299743652344
29088,-48.80309295654297
29089,-48.83069610595703
29090,-48.83146667480469
29091,-48.97784423828125
29092,-49.281036376953125
29093,-49.45207214355469
29094,-49.40892028808594
29095,-49.45326232910156
29096,-49.60235595703125
29097,-49.72307205200195
29098,-49.61344909667969
29099,-49.88462448120117
29100,-49.72236251831055
29101,-49.790184020996094
29102,-49.82891845703125
29103,-49.622135162353516
29104,-49.658714294433594
29105,-49.67839813232422
29106,-49.41301345825195
29107,-49.49872970581055
29108,-49.31953430175781
29109,-49.332008361816406
29110,-49.175628662109375
29111,-48.868133544921875
29112,-48.84743118286133
29113,-48.7033805847168
29114,-48.81937789916992
29115,-48.82156753540039
29116,-48.860870361328125
29117,-48.89793014526367
29118,-48.868934631347656
29119,-48.826881408691406
29120,-48.98002624511719
29121,-48.81889343261719
29122,-48.65142059326172
29123,-48.52933883666992
29124,-48.55731201171875
29125,-48.560482025146484
29126,-48.65785217285156
