episode,smoothed_reward
1362,54.4613507124856
1363,57.21934846670571
1364,57.29621823914355
1365,59.51113682548265
1366,59.7194686130995
1367,57.082549393076775
1368,64.95552521029202
1369,65.95309188118355
1370,70.75212853707589
1371,72.24364746826588
1372,71.65144063954874
1373,70.91038210359456
1374,68.76489341206927
1375,61.796590331434494
1376,56.98245445169376
1377,54.88878694885832
1378,60.29488508175028
1379,63.33452978287632
1380,67.38430996431715
1381,66.8711703429919
1382,64.1080726180005
1383,66.77952810759746
1384,63.27124111144441
1385,62.47557672863157
1386,61.12122732964748
1387,62.42869205441812
1388,63.37788544330125
1389,55.503424826995364
1390,54.179234082980116
1391,49.75668634204558
1392,49.31858186115193
1393,51.22643895645134
1394,53.40292148866454
1395,55.55017420844309
1396,55.75580165227872
1397,58.96325166904241
1398,59.432365680161396
1399,54.75098565773875
1400,50.37826525977026
1401,50.26369846599662
1402,52.22951556867592
1403,51.971711586265094
1404,51.575225544876524
1405,52.401056099467226
1406,51.865256337443626
1407,55.412861458408685
1408,56.26241876179636
1409,58.03204185012893
1410,65.26684808728464
1411,64.72244422167189
1412,64.64025468687461
1413,62.516693671619024
1414,60.112800000644974
1415,59.403467914143505
1416,57.90313736245393
1417,57.58280996705044
1418,56.68766075445914
1419,57.902408232418416
1420,57.47812566512446
1421,58.584262462802634
1422,54.63952893764554
1423,57.98665297813527
1424,60.34704056058368
1425,61.78945930476503
1426,61.915089866248245
1427,66.62608742918142
1428,63.2097050662718
1429,61.12913983706684
1430,59.325180548694526
1431,56.99780836042266
1432,57.89331207080255
1433,57.82827468851034
1434,58.63582367032242
1435,55.725660666981966
1436,62.998817379332856
1437,63.67473090334473
1438,65.11824525911773
1439,65.80298016076645
1440,62.18975200185251
1441,59.50880987008976
1442,60.45865737727232
1443,62.49136477694002
1444,61.783118229506464
1445,59.780998172875584
1446,57.28900312529279
1447,55.91448157141411
1448,54.43025657116417
1449,54.90971466781978
1450,54.47113344347694
1451,61.22357318090393
1452,57.914243564220136
1453,55.81667188232779
1454,59.15612087478724
1455,61.16268747112529
1456,61.51435570064816
1457,54.97007117311878
1458,53.27784002109297
1459,54.78283185316807
1460,52.094424831972404
1461,53.30771422606557
1462,53.33948341584869
1463,51.41219984628938
1464,49.489180738818234
1465,44.54212944535106
1466,44.63675946961695
1467,43.804894895342215
1468,44.269689022310686
1469,43.54259635207944
1470,48.87090818171071
1471,50.49546271914493
1472,45.47760426961465
1473,44.792675840471205
1474,46.65786759354635
1475,44.089458462019536
1476,45.04641235237105
1477,44.66376458311429
1478,42.87023192756543
1479,42.93824000124435
1480,38.95544021240513
1481,41.09075208340399
1482,44.52218537352834
1483,46.18128369802899
1484,55.48629651661294
1485,52.84294858000411
1486,54.27378738590226
1487,54.9169199560239
1488,60.09573953080868
1489,63.07322528125385
1490,60.30401870611856
1491,53.98361049601859
1492,53.301594197155886
1493,56.56494451559615
1494,56.02380897909197
1495,54.14400950853926
1496,53.05894363923502
1497,51.889342986819756
1498,50.96929278488348
1499,51.65530601091828
1500,50.08463896646096
1501,52.90959225103041
1502,50.94685061720239
1503,52.03137719156988
1504,52.204418661312644
1505,45.05753407486808
1506,45.630825073054126
1507,44.77342024439877
1508,49.98166347369153
1509,44.44939418129283
1510,41.406646288213736
1511,49.26123910855339
1512,50.66690806561788
1513,55.578077347930176
1514,48.80272824966123
1515,50.37137248312832
1516,52.21559317176527
1517,53.74730693588803
1518,55.61286701945418
1519,64.0619027093743
1520,63.04302413489135
1521,63.016364824712
1522,62.24817058729051
1523,63.381750825912974
1524,69.31411181778088
1525,68.6634711577016
1526,66.45839725006516
1527,70.78661037940682
1528,70.81954801988623
1529,68.19519489077955
1530,75.20367902077645
1531,76.34856525227576
1532,78.58108336633352
1533,82.61534964340866
1534,82.40367181238466
1535,90.88672031694402
1536,94.20912155893583
1537,95.24335994033889
1538,95.20179511980409
1539,92.28849000207047
1540,85.95887743058736
1541,88.69467822504312
1542,93.84500319192587
1543,91.4512743921526
