episode,reward
1362,16.68783878456011
1363,84.15829611311385
1364,50.95667566964674
1365,47.513290313121175
1366,10.728847247493585
1367,22.67770314919836
1368,172.72266447893213
1369,76.73133683038147
1370,126.47592298845139
1371,56.96224082948124
1372,92.56393289165065
1373,0.6000000000000001
1374,54.08898536393275
1375,43.65756171089581
1376,3.7051482536448668
1377,56.33546529245383
1378,170.30027739596113
1379,97.19115532560964
1380,140.7900419895863
1381,14.408256719268032
1382,7.013883630627419
1383,72.78840406609615
1384,10.484269193899985
1385,34.24772363057722
1386,19.071952934455382
1387,38.185606467677005
1388,42.610764315743914
1389,7.358991536508631
1390,48.92333120606095
1391,33.60242042882633
1392,47.76204673071435
1393,132.62893189293837
1394,46.306133176477374
1395,99.18129247928202
1396,47.97573803144417
1397,71.06159860568204
1398,66.18685952595294
1399,71.99129692508552
1400,5.364026968271295
1401,138.38413932033976
1402,55.690415875533446
1403,1.6
1404,64.46219719693624
1405,27.826710840304862
1406,22.99592862808154
1407,93.57166047472121
1408,56.02630983881851
1409,79.77284917072804
1410,159.28992251677863
1411,37.49085002819294
1412,31.87644019808354
1413,3.1672654103469826
1414,82.14716480248342
1415,31.410159359946096
1416,67.67435089380113
1417,41.2488627279708
1418,52.26346514126486
1419,91.69655656309781
1420,63.08136301191266
1421,28.592899719512953
1422,55.5447352920408
1423,125.98002072581772
1424,51.16813923141641
1425,94.75299082474483
1426,30.4649526314522
1427,121.92687744967849
1428,21.827630853618878
1429,12.334440025514454
1430,41.889704114909534
1431,110.41510656306924
1432,56.29642794617081
1433,30.510655169947157
1434,20.125794028400847
1435,21.033741732333706
1436,184.14645031931465
1437,81.86853489805051
1438,71.5626641992038
1439,66.64289807588823
1440,15.8187652259049
1441,6.781578244895163
1442,48.5396973703464
1443,98.2315906850625
1444,111.10684322971314
1445,9.123618042167971
1446,42.42109482550605
1447,1.599999999999813
1448,90.75815244442967
1449,31.896250883386575
1450,3.1242343143147826
1451,183.6909386008766
1452,40.919184612709664
1453,12.247422626431549
1454,100.63908401159577
1455,62.26369255149978
1456,28.418774552313966
1457,46.716475241197564
1458,46.33168070550865
1459,103.16749267278078
1460,10.186350630779176
1461,41.2978425018614
1462,7.448731230340606
1463,8.066742409600629
1464,57.848189428168794
1465,7.218766066902505
1466,11.110848551751532
1467,24.951938765736674
1468,11.360676666337621
1469,75.48920636957357
1470,143.7907993056431
1471,37.23987960043358
1472,78.31591116074075
1473,26.535687600697262
1474,51.41644944100962
1475,46.70249224953268
1476,82.3597242488815
1477,20.383171397921902
1478,9.052289474671653
1479,47.759850252766
1480,19.52869710715706
1481,55.02789992175518
1482,113.35794159447276
1483,42.28979604485448
1484,203.47201159986335
1485,2.337882759383346
1486,37.266380990763736
1487,24.61663252430592
1488,133.70714983621727
1489,73.88787742568603
1490,17.335868291732776
1491,11.062226893543802
1492,22.917537324316456
1493,146.84626784798644
1494,15.17184133410939
1495,11.940660559402836
1496,23.916108994143393
1497,57.798110548160984
1498,1.0621171572600099
1499,23.458567221402514
1500,14.775842319162463
1501,78.85271608311533
1502,13.810325611366695
1503,136.13299965619018
1504,45.923666909452606
1505,53.387435284527555
1506,14.376993721290331
1507,19.2608795890013
1508,133.98974033945393
1509,17.529494695844537
1510,9.990171671024898
1511,182.28231751886545
1512,40.58127499189815
1513,126.05209225287476
1514,4.563936784338412
1515,48.113370236918094
1516,50.66929502077888
1517,56.0820980407213
1518,96.97487230305016
1519,178.49186664558295
1520,2.062117157259941
1521,14.215996805396399
1522,62.7206370972643
1523,37.61551062243856
1524,260.7125804854163
1525,32.26021304778742
1526,7.080883224162516
1527,105.26946943746522
1528,19.952570039068597
1529,78.87832462821362
1530,164.70766142577943
1531,34.03278253251022
1532,229.1651979140785
1533,125.30086681047624
1534,121.60685780137057
1535,182.70795538008528
1536,117.88379631874616
1537,72.3883010302434
1538,55.20923680949015
1539,35.7954648306443
1540,45.57000264443751
1541,59.51393384083097
1542,122.37282110993388
1543,12.45233230202568
